"","x"
"1070","ENSP00000417464"
"1071","ENSP00000417677"
"1072","ENSP00000417763"
"1073","ENSP00000418194"
"1074","ENSP00000418563"
"1075","ENSP00000418915"
"1076","ENSP00000419270"
"1077","ENSP00000419378"
"1078","ENSP00000419417"
"1079","ENSP00000420168"
"1080","ENSP00000420180"
"1081","ENSP00000420443"
"1082","ENSP00000421226"
"1083","ENSP00000421294"
"1084","ENSP00000421380"
"1085","ENSP00000421725"
"1086","ENSP00000421801"
"1087","ENSP00000422392"
"1088","ENSP00000422753"
"1089","ENSP00000423399"
"1090","ENSP00000423665"
"1091","ENSP00000424827"
"1092","ENSP00000425092"
"1093","ENSP00000425809"
"1094","ENSP00000426455"
"1095","ENSP00000426654"
"1096","ENSP00000427123"
"1097","ENSP00000428085"
"1098","ENSP00000428426"
"1099","ENSP00000428698"
"1100","ENSP00000428968"
"1101","ENSP00000429200"
"1102","ENSP00000429615"
"1103","ENSP00000429633"
"1104","ENSP00000429900"
"1105","ENSP00000429986"
"1106","ENSP00000430950"
"1107","ENSP00000431459"
"1108","ENSP00000433102"
"1109","ENSP00000433919"
"1110","ENSP00000434412"
"1111","ENSP00000434516"
"1112","ENSP00000434614"
"1113","ENSP00000436152"
"1114","ENSP00000436607"
"1115","ENSP00000436768"
"1116","ENSP00000437271"
"1117","ENSP00000437402"
"1118","ENSP00000438085"
"1119","ENSP00000438284"
"1120","ENSP00000438483"
"1121","ENSP00000438527"
"1122","ENSP00000438788"
"1123","ENSP00000438886"
"1124","ENSP00000439012"
"1125","ENSP00000439056"
"1126","ENSP00000439689"
"1127","ENSP00000440704"
"1128","ENSP00000441032"
"1129","ENSP00000441140"
"1130","ENSP00000441434"
"1131","ENSP00000441755"
"1132","ENSP00000441858"
"1133","ENSP00000442460"
"1134","ENSP00000442563"
"1135","ENSP00000443291"
"1136","ENSP00000443957"
"1137","ENSP00000444052"
"1138","ENSP00000444201"
"1139","ENSP00000444408"
"1140","ENSP00000444688"
"1141","ENSP00000444856"
"1142","ENSP00000444986"
"1143","ENSP00000445175"
"1144","ENSP00000446007"
"1145","ENSP00000447001"
"1146","ENSP00000448012"
"1147","ENSP00000448689"
"1148","ENSP00000448955"
"1149","ENSP00000450461"
"1150","ENSP00000450565"
"1151","ENSP00000450607"
"1152","ENSP00000451291"
"1153","ENSP00000451962"
"1154","ENSP00000453076"
"1155","ENSP00000453307"
"1156","ENSP00000453403"
"1157","ENSP00000453793"
"1158","ENSP00000454071"
"1159","ENSP00000455106"
"1160","ENSP00000457243"
"1161","ENSP00000457353"
"1162","ENSP00000460871"
"1163","ENSP00000463154"
"1164","ENSP00000463978"
"1165","ENSP00000464030"
"1166","ENSP00000464050"
"1167","ENSP00000464342"
"1168","ENSP00000464443"
"1169","ENSP00000465930"
"1170","ENSP00000466134"
"1171","ENSP00000466714"
"1172","ENSP00000466718"
"1173","ENSP00000466933"
"1174","ENSP00000466967"
"1175","ENSP00000467290"
"1176","ENSP00000468057"
"1177","ENSP00000468411"
"1178","ENSP00000468678"
"1179","ENSP00000471191"
"1180","ENSP00000471277"
"1181","ENSP00000471457"
"1182","ENSP00000471896"
"1183","ENSP00000472619"
"1184","ENSP00000472836"
"1185","ENSP00000472985"
"1186","ENSP00000472998"
"1187","ENSP00000475168"
"1188","ENSP00000475727"
"1189","ENSP00000475939"
"1190","ENSP00000476746"
"1191","ENSP00000477538"
"1192","ENSP00000477564"
"1193","ENSP00000477639"
"1194","ENSP00000477707"
"1195","ENSP00000477781"
"1196","ENSP00000477792"
"1197","ENSP00000478474"
"1198","ENSP00000478561"
"1199","ENSP00000478570"
"1200","ENSP00000479449"
"1201","ENSP00000479618"
"1202","ENSP00000480056"
"1203","ENSP00000480428"
"1204","ENSP00000480832"
"1205","ENSP00000480893"
"1206","ENSP00000481646"
"1207","ENSP00000481956"
"1208","ENSP00000482218"
"1209","ENSP00000482285"
"1210","ENSP00000482546"
"1211","ENSP00000482613"
"1212","ENSP00000482826"
"1213","ENSP00000483005"
"1214","ENSP00000483056"
"1215","ENSP00000483408"
"1216","ENSP00000483667"
"1217","ENSP00000483688"
"1218","ENSP00000483786"
"1219","ENSP00000484398"
"1220","ENSP00000484411"
"1221","ENSP00000484415"
"1222","ENSP00000484689"
"1223","ENSP00000290155"
"1224","ENSP00000282003"
"1225","ENSP00000262947"
"1226","ENSP00000242786"
"1227","ENSP00000291634"
"1228","ENSP00000294360"
"1229","ENSP00000250160"
"1230","ENSP00000280614"
"1231","ENSP00000254801"
"1232","ENSP00000296518"
"1233","ENSP00000262027"
"1234","ENSP00000294244"
"1235","ENSP00000236040"
"1236","ENSP00000295746"
"1237","ENSP00000292586"
"1238","ENSP00000296350"
"1239","ENSP00000273064"
"1240","ENSP00000258229"
"1241","ENSP00000298295"
"1242","ENSP00000318298"
"1243","ENSP00000310338"
"1244","ENSP00000300145"
"1245","ENSP00000341213"
"1246","ENSP00000304926"
"1247","ENSP00000333283"
"1248","ENSP00000320081"
"1249","ENSP00000300128"
"1250","ENSP00000334767"
"1251","ENSP00000312262"
"1252","ENSP00000333019"
"1253","ENSP00000307292"
"1254","ENSP00000352138"
"1255","ENSP00000379042"
"1256","ENSP00000364526"
"1257","ENSP00000360715"
"1258","ENSP00000359778"
"1259","ENSP00000364382"
"1260","ENSP00000367991"
"1261","ENSP00000369213"
"1262","ENSP00000372351"
"1263","ENSP00000361199"
"1264","ENSP00000364543"
"1265","ENSP00000363268"
"1266","ENSP00000358251"
"1267","ENSP00000359333"
"1268","ENSP00000355877"
"1269","ENSP00000362576"
"1270","ENSP00000391311"
"1271","ENSP00000400184"
"1272","ENSP00000447057"
"1273","ENSP00000384564"
"1274","ENSP00000398803"
"1275","ENSP00000387710"
"1276","ENSP00000478600"
"1277","ENSP00000403396"
"1278","ENSP00000469981"
"1279","ENSP00000429150"
"1280","ENSP00000481021"
"1281","ENSP00000440765"
"1282","ENSP00000466121"
"1283","ENSP00000401191"
"1284","ENSP00000227471"
"1285","ENSP00000297258"
"1286","ENSP00000308452"
"1287","ENSP00000331172"
"1288","ENSP00000343064"
"1289","ENSP00000352111"
"1290","ENSP00000359052"
"1291","ENSP00000362442"
"1292","ENSP00000370083"
"1293","ENSP00000370242"
"1294","ENSP00000370621"
"1295","ENSP00000374292"
"1296","ENSP00000380044"
"1297","ENSP00000380116"
"1298","ENSP00000384331"
"1299","ENSP00000384876"
"1300","ENSP00000396441"
"1301","ENSP00000414022"
"1302","ENSP00000421377"
"1303","ENSP00000438993"
"1304","ENSP00000440273"
"1305","ENSP00000457421"
"1306","ENSP00000459615"
"1307","ENSP00000462600"
"1308","ENSP00000475615"
"1309","ENSP00000479216"
"1310","ENSP00000479976"
"1311","ENSP00000480707"
"1312","ENSP00000482760"
"1313","ENSP00000485552"
"1314","ENSP00000412724"
